treeId,subzoneId,segmentId,zone,latitude,longitude,species
2119516,1A,1A-12,1,40.72958506780036,-73.98464053566333,Thornless honeylocust
2123391,1A,1A-09,1,40.730909103313735,-73.98553575129326,Thornless honeylocust
2119537,1A,1A-12,1,40.73017453157572,-73.98577638059228,Thornless honeylocust
2128044,1A,1A-05,1,40.73229447621242,-73.9868240169404,littleleaf linden
2114659,1A,1A-06,1,40.7310126167496,-73.98407638586241,Japanese zelkova
2128061,1A,1A-02,1,40.732437448981386,-73.98538524819266,Japanese pagoda tree
2118046,1A,1A-11,1,40.73059143583683,-73.98704040416116,Japanese pagoda tree
2114677,1A,1A-20,1,40.73001528024762,-73.98675892839165,sawtooth oak
2118096,1A,1A-08,1,40.73137932217255,-73.98691246001717,Callery pear
2123387,1A,1A-09,1,40.73063136561944,-73.98487757883531,Thornless honeylocust
2119529,1A,1A-12,1,40.730225768037755,-73.98615547746458,Thornless honeylocust
2118094,1A,1A-08,1,40.73147184583714,-73.98713299259664,London planetree
2118089,1A,1A-08,1,40.73171786563174,-73.98771939803594,Callery pear
2128056,1A,1A-02,1,40.732757878162694,-73.9861459932041,Japanese pagoda tree
2128066,1A,1A-03,1,40.7319286633418,-73.98418076659661,maidenhair tree
2119547,1A,1A-12,1,40.729637788347446,-73.98450457421401,Thornless honeylocust
2128071,1A,1A-21,1,40.73122324916185,-73.98281105111164,Thornless honeylocust
2119527,1A,1A-12,1,40.730090667209005,-73.98583602503133,Thornless honeylocust
2118099,1A,1A-19,1,40.73070052149519,-73.98626054556878,maidenhair tree
2128076,1A,1A-21,1,40.73083948965822,-73.98309395538988,Callery pear
2119542,1A,1A-12,1,40.72977880060995,-73.98483869322388,Thornless honeylocust
2123410,1A,1A-09,1,40.73041717483006,-73.98462851757354,littleleaf linden
2128039,1A,1A-05,1,40.73204480068551,-73.98623201704612,Callery pear
2114773,1A,1A-06,1,40.73096723646811,-73.98367786994227,Thornless honeylocust
2114583,1A,1A-24,1,40.72917939392912,-73.9839930416779,'Regent' Japanese pagodatree
2119521,1A,1A-12,1,40.729755380857355,-73.9850432343499,Thornless honeylocust
2123390,1A,1A-09,1,40.73073135761829,-73.98511453264456,Thornless honeylocust
2119538,1A,1A-12,1,40.73009197759898,-73.98558076582519,Thornless honeylocust
2128043,1A,1A-05,1,40.73226080435029,-73.98674417793345,littleleaf linden
2116904,1A,1A-23,1,40.72961888739907,-73.98398311092305,Thornless honeylocust
2119536,1A,1A-12,1,40.730246433634726,-73.98594675724861,Japanese pagoda tree
2111168,1A,,1,40.73249233421448,-73.98994900166811,Thornless honeylocust
2114587,1A,1A-22,1,40.73027815998394,-73.98320877495196,Callery pear
2116410,1A,1A-01,1,40.73352070387689,-73.9879526807199,Thornless honeylocust
2118045,1A,1A-11,1,40.73063778932887,-73.98715018993958,maidenhair tree
2128060,1A,1A-02,1,40.73248358614284,-73.98549478258214,Japanese pagoda tree
2118093,1A,1A-08,1,40.731507105283264,-73.987217034805,Thornless honeylocust
2111185,1A,1A-04,1,40.732953849921344,-73.98866922770077,maidenhair tree
2114658,1A,1A-06,1,40.73088768440075,-73.983779635511,Callery pear
2128062,1A,1A-02,1,40.73240939540801,-73.98531864385336,Japanese pagoda tree
2128075,1A,1A-21,1,40.73088545475201,-73.98306007096427,Callery pear
2123418,1A,1A-09,1,40.730086193600414,-73.98384495946095,Thornless honeylocust
2118095,1A,1A-08,1,40.73144082754042,-73.98705906000018,London planetree
2123386,1A,1A-09,1,40.73036986865191,-73.98425790639806,Japanese zelkova
2123389,1A,1A-09,1,40.73069807181299,-73.98503565394074,Japanese zelkova
2119518,1A,1A-12,1,40.72964521627228,-73.98478275739912,Thornless honeylocust
2119546,1A,1A-12,1,40.729664419806866,-73.98456767520227,Thornless honeylocust
2123414,1A,1A-09,1,40.73021504278617,-73.98414999050398,Thornless honeylocust
2117755,1A,1A-16,1,40.73087475932434,-73.988779089263,maidenhair tree
2128038,1A,1A-05,1,40.7319499056942,-73.98600702144972,sugar maple
2119528,1A,1A-12,1,40.73012974441193,-73.98592842272996,Thornless honeylocust
2128055,1A,1A-02,1,40.73285732990745,-73.98638210865437,Japanese pagoda tree
2118048,1A,1A-11,1,40.73042174344258,-73.98663848371466,pin oak
2128050,1A,1A-13,1,40.73270558968652,-73.98744461826713,Japanese zelkova
2128070,1A,1A-03,1,40.731501020367375,-73.98317307755558,maidenhair tree
2118068,1A,1A-11,1,40.73076287432147,-73.98715720014367,maidenhair tree
2030868,1A,1A-04,1,40.73264412488008,-73.98794189878194,Thornless honeylocust
2118041,1A,1A-11,1,40.73081680476334,-73.98757419519916,Thornless honeylocust
2120466,1A,1A-18,1,40.73118509728676,-73.98565223806067,Callery pear
2123406,1A,1A-09,1,40.73062769896517,-73.98512691883751,Thornless honeylocust
2119535,1A,1A-12,1,40.73028025477005,-73.98602689633731,Thornless honeylocust
2128046,1A,1A-05,1,40.732400945830314,-73.9870764688038,littleleaf linden
2128074,1A,1A-21,1,40.73094099570268,-73.98301912715839,Callery pear
2121044,1A,1A-18,1,40.7313406798941,-73.98579664550171,Thornless honeylocust
2118067,1A,1A-11,1,40.73069988084358,-73.98700755976088,maidenhair tree
2116420,1A,1A-04,1,40.73289304733578,-73.98824156554028,maidenhair tree
2114584,1A,1A-24,1,40.7290883070384,-73.98405983459466,'Regent' Japanese pagodatree
2116411,1A,1A-01,1,40.73347758436943,-73.98784934407735,Thornless honeylocust
2123385,1A,1A-09,1,40.73030915377599,-73.98411403227034,littleleaf linden
2118098,1A,1A-08,1,40.7311945395451,-73.98647202806603,Japanese pagoda tree
2111169,1A,,1,40.732336446970024,-73.98998773517705,Thornless honeylocust
2119543,1A,1A-12,1,40.72975216929947,-73.98477559201898,Thornless honeylocust
2119524,1A,1A-12,1,40.7299136886117,-73.98541755347304,London planetree
2114771,1A,1A-06,1,40.73113839924295,-73.9840853205229,littleleaf linden
2111186,1A,1A-04,1,40.73290160109385,-73.98854640933506,Thornless honeylocust
2118044,1A,1A-11,1,40.730676682459624,-73.9872423095738,Japanese pagoda tree
2128059,1A,1A-02,1,40.732529323948256,-73.98560336930203,Japanese pagoda tree
2121515,1A,1A-20,1,40.729938187639725,-73.9865626743478,Callery pear
2122364,1A,1A-22,1,40.73057793374078,-73.98328457038765,Thornless honeylocust
2121512,1A,1A-20,1,40.73020654304406,-73.98636407172489,Thornless honeylocust
2121493,1A,1A-19,1,40.730805727374786,-73.98592896402275,Thornless honeylocust
2122144,1A,1A-08,1,40.73151930548982,-73.98698527371553,London planetree
2122365,1A,1A-22,1,40.730424968624995,-73.98339588853531,willow oak
2122139,1A,1A-08,1,40.73117361411,-73.98616786843338,Japanese pagoda tree
2121516,1A,1A-20,1,40.729843473715306,-73.98663276887665,Thornless honeylocust
2122145,1A,1A-08,1,40.73157265140775,-73.98711141737755,London planetree
2122143,1A,1A-08,1,40.731482495318836,-73.986898234143,London planetree
2122150,1A,1A-14,1,40.732173715621215,-73.98783241284553,maidenhair tree
2121495,1A,1A-19,1,40.730536562238846,-73.9861256648221,Japanese zelkova
2122146,1A,1A-08,1,40.73163373255957,-73.98725585240048,London planetree
2122142,1A,1A-08,1,40.731385937801285,-73.98666991506869,Japanese pagoda tree
2122152,1A,1A-14,1,40.73241825204916,-73.98765470085173,Callery pear
2122151,1A,1A-14,1,40.73232745118864,-73.98772068838001,London planetree
2121494,1A,1A-19,1,40.730594617269205,-73.98608323867487,Japanese zelkova
2121514,1A,1A-20,1,40.73006590719513,-73.98646815224647,Callery pear
2122147,1A,1A-08,1,40.7318577871236,-73.9877856574537,Japanese zelkova
2143917,1A,1A-07,1,40.73245480284394,-73.98946599975098,maidenhair tree
6161891,1A,1A-15,1,40.73144351260629,-73.98836448351766,Unknown
3726438,1A,1A-05,1,40.73238963767803,-73.98734113885143,goldenrain tree
3732876,1A,1A-05,1,40.73207613506892,-73.98659680289744,Callery pear
3757467,1A,1A-05,1,40.73211017139826,-73.9866776127403,Callery pear
3762796,1A,1A-05,1,40.73204369451472,-73.98651977990647,'Not Green leaf' Japanese flowering cherry
4608542,1A,1A-14,1,40.73204256844011,-73.98793618492682,pin oak
4608326,1A,1A-22,1,40.73049364153327,-73.98302907924878,Japanese zelkova
4609683,1A,1A-15,1,40.73187570556552,-73.98837450042298,Japanese pagoda tree
4610222,1A,1A-15,1,40.731755988859774,-73.98845752201512,Japanese pagoda tree
4680804,1A,1A-05,1,40.7321392942761,-73.98645606696626,Callery pear
5042233,1A,1A-21,1,40.73077634332321,-73.98307576995985,Japanese zelkova
5244538,1A,1A-09,1,40.730206318805195,-73.98383975799582,Kentucky coffeetree
5243336,1A,1A-05,1,40.73251633309527,-73.98735006540338,pin oak
5244934,1A,1A-07,1,40.73224907655467,-73.98897646528012,'Millstone' Japanese pagodatree
5242934,1A,1A-04,1,40.73306906672653,-73.98894006003063,pin oak
5250132,1A,1A-08,1,40.73132042310429,-73.98677182300197,'Regent' Japanese pagodatree
5247734,1A,1A-24,1,40.72919060992598,-73.98429375490919,'Regent' Japanese pagodatree
5250533,1A,1A-04,1,40.73327775702162,-73.98912982176229,London planetree
5787295,1A,1A-09,1,40.73011710615233,-73.98390847525758,'Espresso' Kentucky coffee tree
5785969,1A,1A-11,1,40.73113871138945,-73.98804999135577,'Greenspire' Littleleaf linden
5787933,1A,1A-11,1,40.73109193203782,-73.9879388669384,'Green Vase' Zelkova
5780558,1A,1A-09,1,40.73014332264509,-73.98396641098857,'Espresso' Kentucky coffee tree
6078238,1A,1A-24,1,40.728895703139095,-73.98444591280989,Japanese zelkova
10196377,1A,1A-06,1,40.73092769632736,-73.98358374437379,Hardy Rubber Tree
10196367,1A,1A-12,1,40.73004637050787,-73.98547062407354,horse chestnut
10202004,1A,1A-22,1,40.73045207048725,-73.9830756200461,pin oak
10202005,1A,1A-16,1,40.731096648696614,-73.98862118546754,'Continental Appeal' American linden
10196366,1A,1A-12,1,40.73001882424311,-73.98539097201473,Kentucky yellowwood
10651659,1A,1A-07,1,40.73235020291039,-73.98895132042418,maidenhair tree
10202006,1A,1A-07,1,40.732170547367424,-73.98852529626495,'Regent' Japanese pagodatree
10197193,1A,1A-22,1,40.73028669292635,-73.98349880771066,Hardy Rubber Tree
10640581,1A,1A-05,1,40.73236780722621,-73.98699789306079,'Sterling' Silver linden
11186239,1A,1A-11,1,40.7312375861595,-73.98828487198074,'Redmond' American linden
11142607,1A,1A-13,1,40.73302426094541,-73.98721199892313,'Sterling' Silver linden
11185840,1A,1A-13,1,40.73294915338898,-73.98726682619079,'Regent' Japanese pagodatree
11142893,1A,1A-15,1,40.731650409182365,-73.98821088313575,common hackberry
12734773,1A,1A-06,1,40.73106646547683,-73.9842013955696,silver linden
11798274,1A,1A-10,1,40.7315564289053,-73.98933844598206,swamp white oak
11798532,1A,1A-11,1,40.73102415334985,-73.98777785959012,maidenhair tree
12725605,1A,1A-05,1,40.731983428312766,-73.9860779084421,sugar maple
12733003,1A,1A-22,1,40.730131251917946,-73.98353619887915,Japanese zelkova
11856802,1A,1A-20,1,40.73029780404653,-73.9865552150152,Callery pear
11798273,1A,1A-10,1,40.73152596681049,-73.98926575999717,swamp white oak
12725604,1A,1A-05,1,40.73197322933393,-73.9860548753344,littleleaf linden
11798272,1A,1A-10,1,40.73159179027249,-73.98942282620933,swamp white oak
12725603,1A,1A-05,1,40.73199511333487,-73.98610466594485,sugar maple
13519405,1A,1A-05,1,40.73176515341569,-73.98586206663637,Thornless honeylocust
13359146,1A,1A-05,1,40.731998224114804,-73.98641182472676,red maple
13485476,1A,1A-01,1,40.733777483414045,-73.98856187361307,Callery pear
13519404,1A,1A-05,1,40.73173416586185,-73.98579363750969,Thornless honeylocust
13827544,1A,1A-23,1,40.729779986887756,-73.98386887547971,'Princeton' American elm
13826743,1A,1A-12,1,40.72992489264025,-73.9851823453431,'Imperial' Thornless honeylocust
13559089,1A,1A-07,1,40.732048553716815,-73.98849491153518,Japanese pagoda tree
13827543,1A,1A-11,1,40.731205425844735,-73.98820847374719,'Redmond' American linden
13587730,1A,1A-08,1,40.731681811514214,-73.98763345814915,Japanese flowering cherry
13559088,1A,1A-07,1,40.73210716981102,-73.9886403520538,Japanese pagoda tree
13765181,1A,1A-05,1,40.73186033607214,-73.98579464871324,'Kwanzan' Flowering cherry
13584048,1A,1A-09,1,40.73054082358743,-73.98492124918414,sweetgum
13868758,1A,1A-20,1,40.72993875307707,-73.98681410726563,bur oak
13587729,1A,1A-07,1,40.73241004684438,-73.98936733742222,maidenhair tree
13826744,1A,1A-23,1,40.729699760782005,-73.98392783781276,'Princeton' American elm
13584049,1A,1A-08,1,40.73140212554893,-73.98697963556249,Callery pear
13868757,1A,1A-20,1,40.73016159555208,-73.9866534289973,bur oak
13587728,1A,1A-07,1,40.732297389003726,-73.98909260148876,maidenhair tree
15320098,1A,1A-06,1,40.731059583823914,-73.98389770440019,Hardy Rubber Tree
15208728,1A,,1,40.73377004437518,-73.98974368800512,'New Horizon' Elm
15192625,1A,,1,40.73402734829432,-73.98975452590264,'New Horizon' Elm
15208712,1A,1A-04,1,40.73316813079825,-73.98887655572675,'New Horizon' Elm
15208739,1A,1A-09,1,40.73087069622082,-73.98567786103702,'Sterling' Silver linden
15208843,1A,1A-08,1,40.73191900312604,-73.98791541967283,'Sterling' Silver linden
15396586,1A,1A-15,1,40.731504376746315,-73.9883170602021,Unknown
15208714,1A,1A-04,1,40.7333845489976,-73.98937981533938,'New Horizon' Elm
15208731,1A,,1,40.73372079703642,-73.98974828862139,'New Horizon' Elm
15208709,1A,1A-04,1,40.73321698618099,-73.98900653176501,'New Horizon' Elm
15396585,1A,1A-23,1,40.72998785996056,-73.98365912609357,Unknown
15347450,1A,1A-23,1,40.729470895486905,-73.98402133165837,'Mushashino' Zelkova
15396583,1A,1A-11,1,40.73117220105418,-73.98812954782456,Cherry
15347448,1A,1A-05,1,40.73231775317182,-73.98715562782427,eastern redbud
15208734,1A,1A-07,1,40.732207588356964,-73.98886854576355,Shumard's oak
15396584,1A,1A-15,1,40.73171429830575,-73.98816443094569,Unknown
15936569,1A,1A-09,1,40.730664252276654,-73.9849555118454,'Skyline' Thornless honeylocust
15880067,1A,1A-11,1,40.730863955642,-73.98768587583702,maidenhair tree
15936549,1A,1A-03,1,40.7318669722025,-73.98401984603409,chinkapin oak
15713904,1A,1A-13,1,40.73265927735254,-73.98747842548757,Callery pear
15971272,1A,1A-12,1,40.72996308583507,-73.98527535449317,Horsechestnut
16159636,1A,1A-08,1,40.73124483487455,-73.98633626898936,Unknown
239376,1B,1B-06,1,40.72888599074153,-73.98099391779974,Japanese pagoda tree
314188,1B,1B-04,1,40.72967631499833,-73.9806157798631,Green ash
242646,1B,1B-05,1,40.72919171058247,-73.9817201808034,Thornless honeylocust
457511,1B,1B-04,1,40.729561343667854,-73.98035038470924,Green ash
231358,1B,1B-04,1,40.7295882747105,-73.9806738214687,Green ash
308592,1B,1B-04,1,40.72963752968784,-73.98052648799876,Green ash
205964,1B,1B-04,1,40.7293929848435,-73.97994523610757,Japanese pagoda tree
164941,1B,1B-05,1,40.729731204192134,-73.98272308433353,pin oak
482309,1B,1B-04,1,40.72915042519687,-73.97936666307054,Callery pear
204025,1B,1B-07,1,40.728945647148464,-73.9831165680411,Thornless honeylocust
179752,1B,1B-08,1,40.72815235735545,-73.9812371760642,sawtooth oak
229783,1B,1B-06,1,40.72866727050881,-73.98019113098837,Hardy Rubber Tree
460310,1B,1B-04,1,40.72952188721607,-73.98025667724946,Green ash
243046,1B,1B-05,1,40.72930850189975,-73.98200124501348,Cherry
461110,1B,1B-04,1,40.72959760448293,-73.98042940918992,Green ash
965081,1B,1B-02,1,40.72986459478886,-73.9792880543977,Japanese pagoda tree
1178907,1B,1B-04,1,40.7291200247115,-73.97929960299984,Callery pear
2114475,1B,1B-12,1,40.72810814779316,-73.98214263045107,Thornless honeylocust
2114572,1B,1B-07,1,40.72847380929037,-73.98200270845112,Thornless honeylocust
2114449,1B,1B-08,1,40.72833655104047,-73.98168445504092,Thornless honeylocust
2114549,1B,1B-05,1,40.729529402422614,-73.9822648315917,pin oak
2114442,1B,1B-08,1,40.727936761739635,-73.98073407612046,American basswood
2114552,1B,1B-05,1,40.729797376471005,-73.98290081698254,littleleaf linden
2114573,1B,1B-07,1,40.728553189420836,-73.98219073282874,Thornless honeylocust
2114476,1B,1B-12,1,40.72800725332364,-73.98221593381056,Thornless honeylocust
2114448,1B,1B-08,1,40.72828714327105,-73.98156699870844,Japanese pagoda tree
2114453,1B,1B-15,1,40.72792502963966,-73.97904476115588,maidenhair tree
2114548,1B,1B-05,1,40.72948072748912,-73.98214931411086,littleleaf linden
2114437,1B,1B-08,1,40.72755130961922,-73.97981780607903,Thornless honeylocust
2114452,1B,1B-15,1,40.727861731408346,-73.9790911238027,Japanese zelkova
2114441,1B,1B-08,1,40.72790807218026,-73.98066587588467,American basswood
2114440,1B,1B-08,1,40.72785175581681,-73.98053200310531,pin oak
2114447,1B,1B-08,1,40.72823826573583,-73.98144059310796,Callery pear
2114574,1B,1B-07,1,40.728719008741535,-73.98258349968035,Japanese pagoda tree
2114451,1B,1B-15,1,40.72770156752946,-73.97920843547902,Kentucky coffeetree
2114547,1B,1B-05,1,40.729449873638366,-73.98207609031893,Japanese pagoda tree
2114554,1B,1B-05,1,40.729926508567544,-73.98320729029096,'Green leaf' Japanese flowering cherry
2114439,1B,1B-08,1,40.72775426325691,-73.98030025060042,American basswood
2114446,1B,1B-08,1,40.728181151071816,-73.98131503712563,sawtooth oak
2114436,1B,1B-08,1,40.727487287133435,-73.97966562077498,London planetree
2114575,1B,1B-07,1,40.72877148490693,-73.98270779766658,Callery pear
2114474,1B,1B-12,1,40.72832675031044,-73.98198380323902,Callery pear
2114543,1B,1B-05,1,40.729272728945446,-73.98165568146645,London planetree
1957659,1B,1B-13,1,40.72920955032976,-73.97827666102135,Thornless honeylocust
2114550,1B,1B-05,1,40.72956132013325,-73.98234058166446,London planetree
2114443,1B,1B-08,1,40.72797607652963,-73.98082753362684,silver linden
2114450,1B,1B-15,1,40.727632035452906,-73.97925936230581,Callery pear
2123421,1B,1B-07,1,40.72907718343972,-73.98317234410816,pin oak
2114736,1B,1B-08,1,40.7282462482981,-73.98120376528313,Amur maackia
2114617,1B,1B-05,1,40.729815285203266,-73.98320231588657,Kentucky coffeetree
2114649,1B,1B-03,1,40.729761085380424,-73.98109231414907,Japanese zelkova
2114682,1B,1B-06,1,40.72819409499845,-73.97935687863641,Thornless honeylocust
2114740,1B,1B-08,1,40.72803797236692,-73.98071034250029,Callery pear
2122947,1B,1B-04,1,40.728895739428154,-73.97876657553768,pin oak
2114704,1B,1B-10,1,40.729537498033075,-73.98110197650733,black oak
2114685,1B,1B-06,1,40.728348001246836,-73.97972243497478,Kentucky coffeetree
2114639,1B,1B-03,1,40.730327100901015,-73.98244715198179,Japanese pagoda tree
2128090,1B,1B-09,1,40.729777106281006,-73.98070002739388,Thornless honeylocust
2122972,1B,1B-14,1,40.728230632811886,-73.9788213829636,maidenhair tree
2122943,1B,1B-04,1,40.72928408891924,-73.97968735286787,Thornless honeylocust
2114611,1B,1B-05,1,40.72960660469776,-73.98270670224548,pin oak
2114743,1B,1B-08,1,40.727751771987755,-73.98001255609222,Thornless honeylocust
2114689,1B,1B-06,1,40.72848143861722,-73.98003937764669,littleleaf linden
2128094,1B,1B-09,1,40.730054064067694,-73.98049948082684,Thornless honeylocust
2128080,1B,1B-01,1,40.7307149033543,-73.98130271755257,sweetgum
2114730,1B,1B-10,1,40.72925491835383,-73.98107974244915,English oak
2114693,1B,1B-06,1,40.72865049471768,-73.98044092326018,northern red oak
2122977,1B,1B-14,1,40.72857716436544,-73.9785700133061,maidenhair tree
2114698,1B,1B-06,1,40.72891258172736,-73.98106345173346,Hardy Rubber Tree
2114703,1B,1B-10,1,40.72961576966682,-73.98104498086809,black oak
2114580,1B,1B-07,1,40.72904771346642,-73.98336209753894,Callery pear
2114708,1B,1B-10,1,40.72930652230173,-73.98127016681667,black oak
2114618,1B,1B-05,1,40.72985010931587,-73.9832850235608,London planetree
2114688,1B,1B-06,1,40.72844741419326,-73.97995856281175,Chinese elm
2123425,1B,1B-07,1,40.72858710691959,-73.98200887383953,Thornless honeylocust
2114582,1B,1B-07,1,40.72923577158162,-73.98380755562867,Thornless honeylocust
2122969,1B,1B-14,1,40.72834813460431,-73.97889261161787,Thornless honeylocust
2110044,1B,1B-16,1,40.72714236601168,-73.97978163499499,Japanese pagoda tree
2114638,1B,1B-03,1,40.73035511046508,-73.9825141987929,Thornless honeylocust
2122942,1B,1B-04,1,40.72930724546005,-73.97974225939922,Thornless honeylocust
2114610,1B,1B-05,1,40.7295513100975,-73.98257538051729,pin oak
2114644,1B,1B-03,1,40.73007633333171,-73.98184689669321,Thornless honeylocust
2114646,1B,1B-03,1,40.72994579568806,-73.98153443707118,Thornless honeylocust
2128093,1B,1B-09,1,40.7299771311312,-73.98055518870795,Thornless honeylocust
2128088,1B,1B-09,1,40.72994656643018,-73.98080317746488,littleleaf linden
2114642,1B,1B-03,1,40.73016511887725,-73.98205942101444,Japanese pagoda tree
2114729,1B,1B-10,1,40.72920254207624,-73.98111777019781,black locust
2114707,1B,1B-10,1,40.72936078426294,-73.98123065554213,Shumard's oak
2114694,1B,1B-06,1,40.72868265733855,-73.98051731857475,northern red oak
2122976,1B,1B-14,1,40.72850290756997,-73.97862387898971,maidenhair tree
2114737,1B,1B-08,1,40.72819218135448,-73.98107567702549,Japanese zelkova
2114747,1B,1B-08,1,40.7275916784873,-73.97962505591038,Green ash
2128081,1B,1B-01,1,40.73068693724572,-73.98123646240602,sweetgum
2114614,1B,1B-05,1,40.72969884917011,-73.98292578222336,pin oak
